datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,pm2.5,no2,co2,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunriseEpoch,sunsetEpoch,moonphase,tempRange,heatIndex,severityScore,month,dayOfWeek,isWeekend,healthRiskScore
1725769804,88.99,60.07,71.29,89.29,59.23,71.55,31.99,35.60,473.89,59.69,64.60,0.01,-2.41,-0.20,14.22,8.49,301.99,1012.25,21.05,9.53,275.86,23.61,8.91,9.34,1725811143,1725767419,0.19,28.61,75.06,3.21,9,3,TRUE,9.56
1725847102,103.51,78.66,88.39,100.97,79.08,86.37,32.20,30.86,439.42,55.12,35.36,0.00,4.62,0.66,6.61,6.09,237.66,1008.40,24.20,9.81,288.83,24.92,8.97,9.38,1725791033,1725877174,0.18,25.52,87.53,2.46,9,3,TRUE,9.64
1725759732,88.44,76.51,80.02,91.35,75.02,82.37,31.93,36.29,469.29,66.71,62.63,0.01,8.62,-0.41,17.83,10.36,310.54,1007.87,32.34,9.64,256.12,22.26,8.15,13.21,1725764269,1725857906,0.19,9.45,82.24,3.25,9,3,TRUE,10.26
1725756003,72.62,54.21,61.75,72.46,54.62,62.94,22.90,21.92,407.63,44.59,53.31,-0.01,0.65,1.34,20.27,12.41,298.31,1017.14,5.28,9.93,261.83,24.79,8.14,9.84,1725775130,1725869944,0.19,17.57,79.09,3.66,9,3,TRUE,9.99
1725734554,102.73,76.64,88.09,99.93,78.30,85.83,39.49,33.62,438.10,54.76,39.97,0.01,4.17,-0.28,6.03,6.39,215.82,1008.77,20.41,9.58,285.29,24.51,8.87,10.19,1725797037,1725903432,0.21,23.30,86.04,2.49,9,3,TRUE,9.50
1725837239,84.45,67.34,76.90,84.50,69.70,78.25,34.43,30.08,459.47,58.19,52.91,0.00,6.89,-0.21,22.88,14.44,21.50,1015.53,22.78,9.87,244.48,21.57,7.94,8.26,1725781291,1725892829,0.20,16.09,79.46,3.70,9,3,TRUE,9.85
1725708405,71.80,53.65,61.52,71.04,55.18,62.23,19.94,23.95,412.96,45.39,57.07,-0.01,-0.51,-0.48,20.54,12.97,298.24,1016.16,5.44,10.09,277.17,23.70,8.19,10.68,1725762079,1725825604,0.18,17.31,81.25,3.59,9,3,TRUE,9.99
1725786899,70.23,55.89,61.31,72.34,54.63,61.81,28.61,20.19,392.31,43.11,54.34,-0.01,4.46,0.48,22.52,14.22,306.98,1017.46,3.89,10.15,283.92,24.37,7.99,9.43,1725795343,1725829686,0.24,15.54,81.56,3.88,9,3,TRUE,10.09
1725735766,86.91,64.56,75.99,82.84,65.72,76.01,25.98,22.37,419.34,51.86,42.17,0.00,-0.99,-0.14,23.03,14.08,27.19,1015.49,3.15,9.84,311.18,26.43,9.86,10.11,1725789696,1725854097,0.20,21.74,77.09,4.24,9,3,TRUE,9.56
1725778800,85.90,76.00,80.50,89.30,76.00,81.70,37.32,34.43,469.91,65.60,60.80,0.00,9.00,0.00,17.20,10.30,314.50,1008.40,30.40,9.80,252.60,21.80,8.00,15.00,1725802097,1725847406,0.19,9.90,82.52,3.32,9,3,TRUE,10.27
1725733102,86.45,75.04,80.46,88.01,76.01,82.12,32.36,31.60,475.94,65.57,60.36,0.00,5.68,0.21,18.15,10.30,315.96,1007.71,30.87,9.56,249.60,21.61,7.91,16.50,1725710501,1725824696,0.19,9.70,82.03,3.27,9,3,TRUE,10.32
1725836295,83.05,62.00,70.86,81.32,61.23,70.81,19.58,21.51,433.80,49.06,47.93,0.01,2.60,-0.07,17.19,10.61,58.84,1018.56,4.52,10.28,291.80,25.59,8.87,9.93,1725868493,1725919944,0.19,21.46,76.47,3.61,9,3,TRUE,9.34
1725755837,88.81,66.20,76.44,81.59,66.47,74.95,30.12,28.75,420.98,51.39,42.71,0.00,1.00,0.69,22.57,14.09,18.19,1015.04,2.36,9.97,308.60,26.82,10.16,11.80,1725756240,1725878437,0.20,20.96,77.76,4.23,9,3,TRUE,9.65
1725778800,89.00,60.00,72.40,87.90,60.00,72.30,26.64,30.89,445.64,57.60,62.50,0.00,0.00,0.00,13.90,8.10,310.20,1012.10,15.60,9.80,279.00,24.10,9.00,10.00,1725803060,1725848703,0.19,29.00,75.93,3.19,9,3,TRUE,9.59
1725818257,72.67,51.43,62.74,71.98,52.98,62.81,22.17,25.92,406.23,45.94,54.13,-0.01,-2.61,1.18,15.35,11.32,267.12,1020.65,14.17,9.84,252.97,21.86,8.21,9.62,1725864243,1725797762,0.16,20.74,78.95,3.28,9,3,TRUE,9.78
1725775399,83.03,61.27,70.71,81.33,60.84,70.96,26.20,23.80,430.42,50.26,49.01,0.00,1.87,-0.86,16.86,10.12,61.53,1018.76,3.08,10.39,290.92,25.64,9.20,9.00,1725827486,1725767492,0.18,21.81,77.67,3.46,9,3,TRUE,9.35
1725838031,103.93,86.62,95.83,100.71,84.50,92.18,33.89,24.09,405.98,50.86,19.54,-0.01,1.73,0.25,20.46,12.59,94.99,1008.73,12.74,10.31,291.29,24.78,9.21,12.26,1725824335,1725908705,0.20,16.15,92.12,3.84,9,3,TRUE,10.02
1725796473,73.96,52.58,61.52,73.94,52.58,63.44,19.86,26.44,428.14,46.70,56.72,0.00,0.95,0.31,14.66,11.39,281.09,1021.47,11.35,10.20,256.06,21.59,8.03,10.34,1725812532,1725789271,0.16,20.76,80.68,3.19,9,3,TRUE,9.68
1725778800,103.00,78.00,87.80,99.90,78.00,86.50,30.15,36.60,424.69,54.80,35.60,0.00,5.00,0.00,6.90,5.80,234.30,1008.50,22.90,9.90,283.60,24.80,9.00,10.00,1725802309,1725847711,0.19,25.00,86.59,2.49,9,3,TRUE,9.55
1725799683,72.19,54.11,60.75,69.75,54.70,62.26,17.70,20.67,423.89,44.57,52.80,0.01,4.60,0.24,22.47,13.92,290.94,1017.88,5.12,10.12,279.78,24.36,7.98,10.71,1725718607,1725860193,0.20,15.82,80.51,4.04,9,3,TRUE,10.13
1725781421,72.92,54.06,63.73,72.42,51.70,63.72,20.78,27.61,424.15,44.29,54.76,0.00,0.10,0.54,15.61,10.96,261.04,1021.33,10.16,10.33,249.20,21.32,7.97,9.32,1725800811,1725880206,0.19,21.48,80.57,3.16,9,3,TRUE,9.74
1725721437,72.81,52.13,62.96,72.84,50.68,63.63,30.31,19.34,402.83,45.11,52.65,-0.01,3.91,0.07,16.04,11.79,264.72,1021.58,11.31,10.29,257.35,22.17,7.85,8.64,1725698910,1725863100,0.19,20.85,79.30,3.21,9,3,TRUE,9.73
1725795367,82.87,59.93,70.96,79.83,61.22,71.82,26.75,29.97,442.12,49.37,48.81,0.00,-5.90,-0.38,16.54,9.90,49.93,1018.48,6.81,10.13,296.51,25.42,9.02,9.74,1725855552,1725830905,0.19,21.51,77.54,3.46,9,3,TRUE,9.31
1725789378,89.30,58.40,72.40,87.26,58.83,70.61,35.65,27.55,449.79,58.11,63.78,0.00,-1.39,-0.10,13.25,8.26,313.65,1011.09,15.97,9.67,280.17,23.37,8.83,11.10,1725875637,1725881570,0.20,29.79,76.35,3.15,9,3,TRUE,9.63
1725771600,87.00,65.90,76.40,84.20,65.90,75.70,30.00,29.15,414.57,50.90,42.50,0.00,0.00,0.00,23.00,13.90,31.10,1015.80,3.60,10.10,309.50,26.60,10.00,10.00,1725797725,1725842824,0.19,21.10,78.07,4.30,9,3,TRUE,9.63
1725768025,86.68,75.83,80.93,89.49,77.10,82.80,32.99,36.24,440.98,63.63,59.52,0.00,10.21,0.18,17.85,10.06,308.85,1008.92,32.48,9.78,262.44,22.10,8.12,15.64,1725744989,1725888389,0.20,9.91,82.47,3.35,9,3,TRUE,10.23
1725774658,72.29,51.62,64.00,73.05,52.48,64.19,26.28,22.45,419.89,46.18,57.28,-0.01,0.76,-0.54,15.93,11.74,260.27,1020.36,12.45,10.09,248.43,21.40,8.14,9.33,1725775624,1725877086,0.17,20.24,80.90,3.21,9,3,TRUE,9.84
1725828025,71.71,55.34,60.13,68.81,54.64,62.23,23.61,21.69,431.77,43.35,52.62,0.00,4.02,0.03,23.15,14.13,307.81,1017.50,7.52,10.17,277.61,24.64,7.99,10.16,1725766491,1725829265,0.22,16.22,80.90,4.01,9,3,TRUE,10.20
1725773362,85.98,70.47,77.47,85.19,69.87,77.97,23.70,26.11,468.49,59.92,53.25,0.02,11.65,-0.04,21.94,14.90,41.29,1015.07,18.85,9.92,245.43,21.50,8.16,10.63,1725806433,1725860020,0.20,17.06,78.29,3.84,9,3,TRUE,9.90
1725771600,72.90,52.10,62.90,72.90,52.10,62.90,24.81,29.42,417.04,45.80,54.90,0.00,0.00,0.00,16.10,11.40,264.00,1021.00,12.30,10.10,254.40,21.90,8.00,10.00,1725794643,1725840676,0.19,20.80,79.81,3.21,9,3,TRUE,9.74
1725779259,85.38,68.08,77.80,85.08,68.79,77.44,24.26,29.58,423.08,59.22,53.80,-0.01,11.56,0.42,21.12,14.67,39.90,1015.02,20.19,10.11,245.16,20.73,8.25,10.21,1725882639,1725798585,0.20,16.44,78.22,3.72,9,3,TRUE,9.76
1725785579,71.85,55.65,61.39,71.51,53.04,59.34,29.74,18.52,430.70,43.37,53.93,0.00,1.34,1.13,23.39,14.06,315.66,1018.15,3.56,10.50,274.38,23.83,7.78,10.21,1725863619,1725792240,0.20,16.66,80.67,4.00,9,3,TRUE,10.20
1725766903,103.74,77.22,86.12,99.34,77.95,86.08,32.83,26.59,456.12,53.93,32.91,0.00,6.29,0.21,6.14,6.04,247.74,1009.07,20.99,9.47,283.73,24.56,8.90,8.86,1725849851,1725859789,0.21,25.15,86.54,2.60,9,3,TRUE,9.55
1725785584,90.46,60.13,72.75,88.71,59.56,74.00,36.07,33.15,432.60,57.82,62.81,0.00,0.40,0.08,13.61,8.04,305.31,1012.08,17.80,10.04,276.82,24.52,9.09,9.84,1725802884,1725913927,0.21,28.61,74.87,3.14,9,3,TRUE,9.54
1725799694,81.68,61.51,72.05,82.14,63.26,71.16,30.22,31.85,424.23,50.34,50.46,0.00,-2.61,-0.24,17.29,10.20,76.72,1017.79,2.26,10.12,295.04,25.56,9.20,9.70,1725796643,1725900497,0.18,21.58,76.80,3.45,9,3,TRUE,9.44
1725764523,101.57,78.40,87.52,99.79,77.19,86.83,30.85,36.72,420.11,54.19,34.28,0.00,4.32,0.58,7.44,5.95,233.22,1008.53,20.33,9.88,289.55,25.26,8.90,10.66,1725777047,1725803261,0.20,25.01,86.89,2.45,9,3,TRUE,9.51
1725793908,104.54,86.42,94.98,101.29,84.85,91.90,32.23,27.25,414.82,48.32,21.28,-0.01,2.08,0.73,21.41,12.73,105.97,1008.70,14.78,10.02,287.53,25.31,9.14,10.00,1725888590,1725879933,0.18,16.27,92.22,3.83,9,3,TRUE,9.99
1725839176,104.71,88.26,94.58,99.55,85.51,93.11,23.76,25.68,439.37,48.20,25.18,0.00,0.54,-0.29,20.63,12.59,104.95,1008.72,14.41,10.08,288.68,25.03,8.91,10.25,1725821580,1725812196,0.21,17.31,93.81,3.88,9,3,TRUE,10.10
1725785136,105.40,87.02,95.06,101.11,84.19,91.19,26.11,22.43,430.33,48.19,18.57,0.01,3.01,-0.82,21.99,12.94,98.92,1009.42,11.13,10.00,289.19,25.10,9.00,9.43,1725806993,1725845025,0.20,16.10,92.91,4.01,9,3,TRUE,10.06
1725768000,72.10,54.90,63.00,72.10,54.90,63.00,22.69,27.85,439.92,45.10,54.30,0.00,0.00,0.00,20.80,12.80,304.90,1016.60,5.40,10.10,276.70,23.80,8.00,10.00,1725791422,1725837360,0.19,17.20,79.80,3.68,9,3,TRUE,9.98
1725778800,103.90,87.00,95.40,100.50,84.70,92.30,33.57,22.57,427.39,48.70,21.50,0.00,3.00,0.00,20.80,12.80,101.50,1008.80,13.50,10.10,293.30,25.20,9.00,10.00,1725800850,1725846212,0.19,16.90,92.28,3.88,9,3,TRUE,10.06
1725821922,84.50,76.02,81.00,90.84,76.69,81.51,42.44,32.70,458.59,64.30,62.87,0.00,8.75,0.38,17.64,10.04,319.47,1009.20,29.49,9.96,245.89,21.96,8.12,13.84,1725849935,1725844972,0.21,10.28,82.11,3.33,9,3,TRUE,10.37
1725794522,81.74,61.59,71.17,80.91,62.40,70.00,22.63,29.37,435.96,48.85,47.47,0.00,-3.34,-1.15,16.39,10.50,45.54,1018.37,3.48,10.20,292.56,25.81,8.99,11.76,1725819152,1725804744,0.19,21.53,77.65,3.47,9,3,TRUE,9.34
1725888191,100.95,74.65,84.46,101.07,76.37,85.93,32.42,24.89,416.46,54.69,39.49,0.00,4.58,-0.37,18.06,10.54,251.90,1010.23,13.80,10.49,310.79,26.54,8.90,10.13,1725922892,1725892889,0.20,22.75,83.39,3.65,9,1,FALSE,9.76
1725856417,86.18,68.47,77.87,87.44,70.27,79.58,27.35,24.95,461.67,58.75,56.46,0.07,23.12,11.99,18.48,12.74,51.11,1014.60,42.31,10.13,329.73,29.54,8.79,11.46,1725906182,1725891942,0.22,16.46,78.55,3.64,9,1,FALSE,9.89
1725840878,99.72,76.28,85.89,100.43,78.61,85.23,26.14,29.70,433.04,55.78,36.45,0.00,2.90,0.35,18.14,10.09,235.29,1010.17,10.77,9.90,300.64,27.38,8.55,9.91,1725885433,1725944704,0.22,22.64,84.06,3.57,9,1,FALSE,9.77
1725862958,81.20,59.70,69.36,80.21,60.70,69.68,33.13,29.23,411.91,51.42,49.64,0.00,0.10,1.03,15.08,10.66,238.93,1020.87,6.95,10.29,271.41,23.77,7.03,10.38,1725881222,1725918942,0.20,21.24,77.10,2.91,9,1,FALSE,9.08
1725861670,82.18,60.92,70.60,81.54,59.92,72.09,25.31,29.88,439.69,50.09,52.77,0.00,1.67,0.51,15.46,10.22,236.16,1020.42,7.38,10.19,279.88,23.93,6.86,9.56,1725865702,1725939296,0.21,22.77,76.26,2.93,9,1,FALSE,9.12
1725879798,82.43,74.90,78.65,85.57,74.92,79.41,41.42,34.78,444.95,64.75,64.64,-0.01,2.18,1.18,17.82,11.22,296.47,1010.31,24.64,9.89,290.22,24.89,8.84,11.25,1725882666,1725929981,0.25,7.75,80.90,3.60,9,1,FALSE,10.44
1725866517,76.38,52.65,64.56,76.38,52.19,63.78,31.06,26.62,397.69,46.07,52.81,-0.01,1.69,-0.48,18.18,10.04,276.50,1020.70,1.48,10.50,301.14,27.67,6.89,9.84,1725848259,1725979682,0.24,25.02,78.23,3.12,9,1,FALSE,9.47
1725901300,89.28,63.99,75.19,85.09,65.01,75.22,33.06,28.93,414.75,52.02,43.55,0.02,2.19,-0.20,18.98,11.47,37.46,1016.60,16.20,10.16,338.26,29.54,8.82,10.40,1725861570,1725960661,0.20,24.60,76.79,3.77,9,1,FALSE,9.50
1725830867,87.64,63.44,76.13,86.36,64.12,76.32,28.39,31.38,409.17,51.55,46.12,0.00,5.03,-0.16,19.61,11.23,41.60,1016.02,15.68,10.00,339.61,29.82,8.94,9.18,1725886649,1725942556,0.23,24.22,78.58,3.84,9,1,FALSE,9.45
1725847878,80.06,55.55,65.55,78.64,53.75,66.03,29.47,27.31,403.92,47.24,50.90,0.01,3.63,-0.47,16.94,10.25,264.71,1019.64,16.08,10.17,248.37,21.91,6.95,10.49,1725848505,1725947443,0.22,22.66,78.24,3.23,9,1,FALSE,9.49
1725903355,76.26,53.07,64.62,76.70,53.03,63.87,31.84,26.27,443.30,46.72,55.82,0.00,-2.43,0.97,17.58,10.35,272.26,1019.98,8.43,10.34,307.63,27.38,7.21,10.71,1725917070,1725947725,0.21,24.46,78.07,3.19,9,1,FALSE,9.48
1725871287,99.03,75.88,83.78,100.54,75.01,85.81,35.84,26.60,451.73,53.26,37.11,0.00,-2.10,0.14,18.64,10.83,224.63,1010.47,9.31,9.84,311.94,26.88,9.26,8.67,1725907621,1725952909,0.24,22.25,83.69,3.72,9,1,FALSE,9.74
1725877183,82.53,60.91,70.94,80.96,60.43,69.43,29.18,28.26,421.54,51.03,46.42,0.00,-2.35,1.10,15.29,9.91,251.25,1019.96,3.28,10.41,276.69,24.50,7.05,9.76,1725860199,1725927856,0.20,22.31,77.05,2.97,9,1,FALSE,9.08
1725821686,88.20,62.94,75.88,85.75,63.99,72.75,30.99,24.21,407.36,51.69,43.11,0.00,8.46,0.22,19.39,11.18,27.09,1016.63,14.50,10.50,355.41,29.37,9.06,10.27,1725874659,1725871831,0.24,24.00,78.53,3.74,9,1,FALSE,9.40
1725854875,84.63,68.66,79.53,87.64,68.41,78.33,33.11,29.34,468.85,60.28,58.18,0.05,22.68,12.87,19.48,13.04,46.60,1015.33,39.55,10.41,336.97,29.44,9.14,10.14,1725916260,1725891912,0.22,15.92,78.98,3.72,9,1,FALSE,9.94
1725803607,88.43,63.98,72.73,87.31,64.65,73.89,27.80,32.54,432.16,57.74,57.46,0.02,-0.83,-0.54,15.42,8.35,292.10,1012.58,11.22,10.21,307.27,26.66,8.98,10.04,1725911515,1725971176,0.21,25.09,76.20,3.41,9,1,FALSE,9.81
1725784841,76.60,50.89,64.21,77.12,52.17,65.26,27.94,29.55,423.73,45.81,50.57,0.00,-2.18,0.79,17.31,10.60,278.45,1020.05,1.56,10.37,312.23,27.68,7.01,9.22,1725789557,1725855799,0.26,24.81,78.65,3.04,9,1,FALSE,9.55
1725900770,80.85,60.51,71.15,82.66,60.28,70.78,27.74,24.28,422.38,50.86,50.46,0.00,-0.17,0.46,14.54,10.36,250.48,1020.93,3.21,10.36,277.64,24.49,7.17,9.41,1725894247,1725936373,0.20,22.93,75.97,2.84,9,1,FALSE,9.20
1725920056,104.58,83.79,94.09,100.37,81.56,91.30,35.80,31.13,445.48,43.44,17.17,0.00,3.01,0.36,17.76,10.60,79.34,1008.32,7.11,10.43,326.57,27.93,8.83,9.27,1725884519,1725958694,0.20,21.78,89.97,3.62,9,1,FALSE,9.68
1725884416,76.91,50.69,65.32,78.33,51.44,65.82,27.50,29.71,422.07,45.11,49.50,0.00,-0.98,-0.46,17.03,10.38,275.68,1019.70,4.21,10.43,313.20,26.76,7.03,10.41,1725849112,1725972581,0.23,25.00,78.63,3.23,9,1,FALSE,9.55
1725876719,86.64,68.63,77.98,88.64,69.75,77.99,38.01,32.18,451.63,60.57,53.95,0.05,23.51,11.76,18.12,13.09,39.28,1015.62,41.53,9.98,334.20,29.23,9.19,10.12,1725924247,1726019656,0.22,15.99,80.28,3.63,9,1,FALSE,10.03
1725844194,85.57,56.73,71.18,82.07,56.06,69.86,34.51,26.68,433.87,48.43,43.42,0.00,1.97,0.85,12.41,5.59,65.78,1018.75,7.73,9.77,336.18,29.36,9.04,10.62,1725891033,1725918118,0.24,28.79,76.62,2.98,9,1,FALSE,9.13
1725883018,83.95,75.04,77.74,85.23,73.77,81.15,38.00,34.86,474.47,64.34,63.17,0.00,4.63,0.33,18.30,11.40,297.77,1010.03,25.93,10.28,287.79,25.23,8.90,10.52,1725851381,1725924075,0.22,7.66,81.32,3.69,9,1,FALSE,10.19
1725829008,78.17,53.99,65.54,76.64,55.15,65.43,20.40,21.72,402.67,47.19,52.66,0.00,2.67,0.30,16.96,10.50,269.00,1018.94,15.28,10.13,251.88,23.09,6.73,8.21,1725935376,1725930545,0.24,23.60,78.12,3.15,9,1,FALSE,9.37
1725852886,82.04,73.97,78.11,83.62,74.82,79.89,35.49,28.68,462.56,64.16,63.24,0.00,-1.18,-0.08,18.36,11.49,295.45,1009.97,28.20,9.95,292.81,25.48,8.75,9.77,1725942894,1725875056,0.21,8.96,79.31,3.71,9,1,FALSE,10.33
1725894568,81.76,74.30,79.24,86.20,75.32,79.82,30.54,34.24,462.06,64.39,62.84,0.00,1.53,-0.69,18.01,11.24,285.14,1010.37,28.47,10.32,293.12,24.68,8.90,10.06,1725854406,1725963059,0.23,8.21,81.42,3.77,9,1,FALSE,10.36
1725860125,104.66,84.65,94.83,98.66,82.46,90.97,27.76,32.64,410.51,41.75,18.36,0.00,-2.38,-0.10,17.97,10.41,79.04,1010.07,5.49,9.68,338.70,28.40,9.15,9.42,1725866042,1725957431,0.20,21.47,90.72,3.56,9,1,FALSE,9.64
1725891713,106.59,82.74,94.15,100.27,81.17,90.56,27.01,27.20,450.42,43.24,18.87,0.00,-1.17,-1.16,18.77,10.25,84.93,1010.44,7.31,10.49,333.67,27.75,9.13,9.46,1725935668,1725995529,0.23,21.89,89.74,3.69,9,1,FALSE,9.67
1725827499,104.22,84.08,95.16,100.53,81.94,90.20,32.05,31.21,409.93,42.05,16.70,-0.01,-0.27,0.15,18.05,10.39,96.07,1009.23,9.07,9.94,324.43,28.38,9.03,10.97,1725919609,1725909604,0.21,20.67,91.36,3.65,9,1,FALSE,9.79
1725876496,77.18,52.51,65.95,78.89,51.85,63.61,18.89,28.89,423.11,48.07,51.86,0.00,3.05,-0.33,17.32,10.73,273.06,1020.46,5.89,9.99,314.42,27.11,7.10,10.50,1725940241,1725973302,0.20,24.39,78.74,3.05,9,1,FALSE,9.57
1725914580,104.30,83.77,94.61,99.41,82.52,90.26,36.56,24.95,447.52,43.51,19.39,0.00,-4.70,-0.52,17.52,10.33,101.88,1009.36,5.71,10.18,323.09,27.90,9.27,9.62,1725882256,1725912249,0.21,21.68,90.34,3.66,9,1,FALSE,9.61
1725920524,76.40,51.30,64.72,76.68,51.01,66.64,24.72,20.70,422.15,46.72,52.04,0.01,0.88,0.07,16.66,10.28,280.19,1021.40,6.97,9.96,304.04,28.13,7.38,9.55,1725897399,1725979008,0.24,25.10,78.43,3.20,9,1,FALSE,9.59
1725899623,87.89,63.46,73.14,87.00,64.16,73.69,33.21,29.46,436.26,56.23,58.78,0.02,-2.53,0.24,16.06,9.28,286.92,1014.29,10.27,10.16,309.36,26.93,8.94,10.29,1725872380,1725875712,0.25,25.35,76.92,3.34,9,1,FALSE,9.61
1725855082,85.38,68.37,78.32,88.39,68.08,78.15,27.32,25.71,458.87,61.68,52.61,0.06,22.74,12.46,19.22,12.61,38.47,1015.30,36.37,10.22,332.19,28.08,8.98,8.75,1725899619,1725924427,0.22,17.41,78.83,3.63,9,1,FALSE,10.00
1725892624,83.62,69.43,77.53,89.23,68.89,78.61,28.34,32.35,462.56,61.10,55.96,0.05,23.49,12.08,18.65,12.95,42.51,1016.04,36.79,10.08,344.81,29.54,8.99,10.72,1725849783,1725875780,0.24,17.05,79.62,3.61,9,1,FALSE,9.90
1725767284,87.47,67.88,76.38,88.24,70.17,79.62,28.31,29.69,448.64,60.91,55.34,0.04,22.86,13.37,18.70,12.14,61.10,1016.48,38.47,10.18,330.21,29.27,8.91,10.17,1725873950,1725975298,0.23,17.47,80.03,3.62,9,1,FALSE,9.81
1725855434,99.55,77.16,85.33,98.03,77.67,85.08,35.19,30.81,458.01,54.89,36.51,0.00,-2.72,0.02,18.41,10.40,261.43,1010.65,14.73,9.89,304.55,26.11,9.14,9.75,1725841506,1725952592,0.22,22.42,83.80,3.63,9,1,FALSE,9.77
1725905090,105.41,84.30,94.21,101.11,82.08,89.63,29.96,30.12,424.01,42.14,17.25,0.00,-1.99,-0.12,18.45,10.04,98.43,1009.71,6.52,10.23,330.20,28.22,9.24,10.23,1725850168,1726006765,0.20,20.92,89.93,3.72,9,1,FALSE,9.66
1725819087,80.90,60.14,71.55,81.29,59.70,71.65,21.15,22.40,407.58,51.10,49.01,0.00,2.87,-0.77,14.06,10.17,235.23,1020.06,1.20,9.80,275.38,23.74,7.14,10.86,1725845224,1725950919,0.22,22.34,76.36,2.88,9,1,FALSE,9.18
1725836122,84.35,75.33,79.44,86.80,73.97,79.14,36.62,31.55,456.75,65.60,62.20,0.00,3.41,-0.36,19.00,11.61,301.61,1008.64,28.44,9.89,285.91,24.33,8.93,10.91,1725897883,1725917325,0.22,7.68,80.59,3.53,9,1,FALSE,10.34
1725926299,82.21,75.15,78.47,85.35,74.83,78.54,33.61,27.52,458.96,64.19,63.42,0.00,3.24,-0.73,18.17,11.64,283.92,1010.33,23.65,10.11,284.09,25.07,8.87,10.25,1725902200,1725958931,0.21,7.72,80.67,3.72,9,1,FALSE,10.25
1725806665,88.16,62.65,75.00,85.57,63.59,73.55,30.53,27.03,441.73,51.63,43.38,0.01,8.43,-0.58,19.02,11.65,38.73,1016.79,20.19,9.99,343.21,29.01,8.93,10.28,1725859599,1725924104,0.25,24.08,78.85,3.74,9,1,FALSE,9.41
1725861025,100.15,77.54,86.00,100.64,77.65,86.35,39.19,28.57,437.51,55.24,37.62,0.00,0.39,0.91,18.03,9.63,243.37,1009.65,11.85,10.26,316.96,27.20,8.98,9.80,1725852380,1725952497,0.21,22.97,83.93,3.63,9,1,FALSE,9.61
1725868844,82.08,73.99,79.66,86.24,76.50,80.15,41.69,30.12,454.98,64.67,61.74,0.00,-0.88,0.01,18.42,11.30,287.38,1008.26,23.37,9.75,297.29,24.47,9.08,9.38,1725933064,1725923080,0.21,8.56,81.08,3.61,9,1,FALSE,10.34
1725875050,82.66,73.91,78.72,86.11,75.47,79.08,33.22,35.38,478.17,65.86,62.76,0.00,-3.47,0.38,18.17,11.72,297.70,1009.73,28.01,9.80,288.11,25.06,8.74,10.88,1725884160,1725966034,0.24,8.31,80.96,3.65,9,1,FALSE,10.28
1725861115,89.22,63.88,73.28,86.05,62.80,74.49,32.30,29.11,450.59,58.06,60.01,-0.02,-0.53,-0.18,15.18,9.46,289.13,1014.05,10.72,9.97,311.57,27.57,9.00,10.01,1725890067,1725903569,0.20,24.75,76.21,3.47,9,1,FALSE,9.74
1725805726,76.57,51.52,64.85,76.55,52.52,64.49,26.78,26.20,401.92,48.56,51.76,-0.01,0.57,-1.01,17.76,10.44,268.50,1020.28,6.90,10.15,305.36,27.47,6.96,10.06,1725863588,1725918511,0.21,24.45,79.20,3.02,9,1,FALSE,9.59
1725876362,103.18,84.39,95.62,100.21,81.39,90.85,31.33,31.78,410.61,43.62,15.19,-0.01,-0.15,-0.70,19.35,10.95,91.77,1009.78,6.09,10.06,321.41,27.24,9.25,9.98,1725888440,1725859621,0.23,20.89,90.78,3.71,9,1,FALSE,9.69
1725882177,85.66,63.65,71.60,87.16,62.39,73.64,26.52,25.76,428.96,56.96,63.19,0.01,0.36,-0.55,15.74,9.32,306.68,1012.39,16.93,9.98,318.89,27.53,9.13,8.53,1725921171,1725943928,0.23,24.84,76.91,3.48,9,1,FALSE,9.59
1725843036,86.39,56.30,71.05,82.87,56.38,70.57,27.62,24.59,405.22,48.22,46.44,0.00,3.49,-0.36,13.30,6.34,68.89,1019.14,7.58,10.04,339.26,28.93,8.84,10.56,1725840283,1725902997,0.22,29.08,76.91,3.02,9,1,FALSE,9.15
1725890552,82.84,75.64,78.23,84.72,75.23,79.40,32.93,30.62,470.53,66.33,64.26,-0.01,4.87,0.67,18.81,10.92,283.22,1009.69,25.00,10.12,288.95,25.39,9.11,11.12,1725886291,1725989390,0.21,8.21,80.77,3.47,9,1,FALSE,10.38
1725836438,86.35,68.59,78.29,88.42,69.55,78.63,35.05,33.08,445.94,59.75,54.57,0.05,23.73,13.17,18.88,12.73,30.58,1014.66,40.26,10.15,330.23,29.17,9.10,9.88,1725870608,1725900660,0.24,17.53,79.90,3.74,9,1,FALSE,10.00
1725915805,85.43,57.74,71.51,82.63,56.14,71.41,36.45,34.93,410.94,48.78,49.22,0.00,-0.06,0.74,13.61,5.66,75.68,1017.75,8.48,10.21,336.96,28.49,8.94,12.52,1725840077,1725949782,0.19,28.07,77.27,3.10,9,1,FALSE,9.12
1725859971,76.32,52.60,63.03,78.04,53.94,64.48,20.68,23.91,432.56,45.64,52.49,0.00,2.25,-0.15,17.44,10.48,270.53,1021.13,1.60,10.15,306.21,26.65,6.81,11.37,1725832210,1725874059,0.20,23.93,78.90,3.13,9,1,FALSE,9.57
